Feature	DRR127488	DRR127524	DRR127535	DRR127537	DRR127546	DRR127552	DRR127588	DRR127619	DRR127628	DRR127672	DRR127707	DRR127713	DRR127721	DRR127724	DRR127728	DRR127731	DRR127736	DRR127748	DRR127751	DRR127752	DRR127755	DRR127756	DRR127762	DRR127776	DRR127777	DRR162775	DRR171467	DRR171469	DRR171474	DRR171477	DRR171487	DRR171506	DRR171517	DRR171523	DRR171527	DRR171568	DRR171580	DRR171645	DRR171654	DRR171724	DRR171725	DRR171726	DRR171727	DRR171733	DRR171737	DRR171741	DRR171745	DRR171747	DRR171755	DRR171762	DRR171763	DRR171765	DRR171770	DRR171771	DRR171773	DRR171777	DRR171779	DRR171782	DRR171783	DRR171786	DRR171791	DRR171796	DRR171798	DRR171801	DRR171802	DRR171807	DRR171810	DRR171812	DRR171813	DRR171816	DRR171817	DRR171821	DRR171829	DRR171833	DRR171834	DRR171838	DRR171840	DRR171843	DRR171845	DRR171855	DRR171856	DRR171890	DRR171917	DRR171919	DRR171921	DRR171923	DRR171925	DRR171928	DRR171930	DRR171931	DRR171933	DRR171934	DRR171935	DRR171936	DRR171938	DRR171939	DRR171941	DRR171942	DRR171943	DRR171948	DRR171950	DRR171951	DRR171952	DRR171953	DRR171954	DRR171957	DRR171959	DRR171964	DRR171965	DRR173016	DRR173017	DRR171460	DRR171465	DRR171489	DRR171493	DRR171504	DRR171511	DRR171522	DRR171534	DRR171537	DRR171540	DRR171541	DRR171544	DRR171548	DRR171549	DRR171550	DRR171551	DRR171556	DRR171557	DRR171558	DRR171561	DRR171574	DRR171597	DRR171618	DRR171622	DRR171627	DRR171658	DRR171664	DRR171668	DRR171670	DRR171675	DRR171677	DRR171681	DRR171682	DRR171690	DRR171692	DRR171695	DRR171696	DRR171701	DRR171705	DRR171706	DRR171708	DRR171709	DRR171728	DRR171730	DRR171731	DRR171734	DRR171735	DRR171738	DRR171739	DRR171740	DRR171744	DRR171749	DRR171753	DRR171759	DRR171760	DRR171766	DRR171768	DRR171769	DRR171780	DRR171781	DRR171785	DRR171789	DRR171790	DRR171792	DRR171795	DRR171797	DRR171799	DRR171806	DRR171814	DRR171815	DRR171818	DRR171820	DRR171824	DRR171831	DRR171832	DRR171839	DRR171841	DRR171846	DRR171847	DRR171848	DRR171851	DRR171860	DRR171861	DRR171867	DRR171869	DRR171873	DRR171874	DRR171875	DRR171878	DRR171880	DRR171881	DRR171884	DRR171887	DRR171892	DRR171893	DRR171896	DRR171898	DRR171901	DRR171904	DRR171906	DRR171907	DRR171911	DRR171916	DRR171945	DRR171947	DRR171949	DRR171958	DRR171960	DRR171961	DRR171963	DRR171966
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__HGM11514|f__HGM11514|g__HGM11514|s__HGM11514_sp900757255	0	15	0	0	0	0	0	0	183	0	0	0	0	128	0	415	10	0	0	249	214	69	12	0	78	0	0	0	457	0	0	0	14	704	227	30	17	837	0	34	538	0	75	1151	104	26	0	72	56	0	771	120	11	25	19	0	901	0	73	29	0	160	0	0	0	0	490	0	11	0	47	0	0	0	0	0	40	335	0	31	0	27	0	0	10	17	177	0	5129	0	94	0	26	21	653	41	0	204	39	279	0	15	16	0	350	12	147	919	0	48	0	29	300	533	0	0	0	0	0	30	24	0	47	16	14	1135	0	0	0	79	0	221	206	116	0	322	170	90	89	0	722	39	0	63	19	0	0	0	16	60	0	0	71	0	13	0	0	0	0	0	44	0	69	0	19	0	0	0	32	0	678	13	153	68	0	0	14	12	148	23	567	0	0	0	0	42	0	0	0	0	136	0	772	0	83	114	0	0	0	447	313	217	0	0	0	0	472	0	0	115	22	71	91	0	0	76	11	1014	10	582	109	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__HGM11514|f__HGM11514|g__MGYG000002719|s__MGYG000002719	79	138	123	323	174	66	95	24	71	223	401	223	135	327	82	2477	0	3703	435	23	175	585	103	827	246	23	0	275	115	42	62	149	22	202	214	139	98	354	98	710	179	122	268	164	120	539	24	2009	299	43	251	40	121	24	71	239	240	149	34	537	369	78	10	205	12	0	215	968	60	37	114	147	109	33	109	38	381	349	10	753	177	37	114	18	327	1093	318	94	2494	17	274	174	339	160	242	167	713	68	347	169	116	190	127	88	248	318	256	122	16	48	160	149	344	146	170	0	262	46	98	120	182	0	172	27	341	134	102	225	158	112	31	191	82	127	288	595	546	605	778	250	431	196	90	484	531	238	107	122	366	556	279	16	979	0	123	280	76	177	233	64	302	71	344	73	127	472	61	1444	43	100	639	372	105	578	152	62	314	17	498	98	324	0	48	13	65	94	284	179	0	108	97	213	354	172	430	893	96	125	0	65	47	115	137	224	255	14	191	25	74	1744	218	152	169	155	785	259	140	524	388	66	251	102
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__HGM11514|f__HGM11514|g__MGYG000004133|s__MGYG000004133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	28	0	0	0	143	0	60	0	0	0	0	0	0	0	0	0	44	0	0	12	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	95	78	0	0	20	48	0	0	0	29	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	0	0	28	0	0	0	0	0	0	0	190	0	194	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	44	0	0	0	0	0	0	13	0	0	0	0	12	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_faecicola	21373	11434	12516	88	138839	78	243	12	130	77	118589	117	28	130	2167	174	33	40	39	273	222	458	7195	5239	12174	117	45	7413	41	149	35976	43349	17374	123	25	27934	38545	38143	191	269	3300	136	68901	106428	116	49779	119	48172	431	19318	35291	12823	1475	42	34029	7881	44531	37983	158	6867	3655	43165	0	72	68	0	100118	8951	48403	0	16076	4176	0	46	50	776	18	18747	873	41406	13	45335	3172	3685	10983	2455	66798	87	291	16917	1063	180	81	27	887	75445	58	17767	99181	18019	354	230776	5292	10521	156	4941	173	41211	0	33	171	53	16974	3996	13	104	47	2048	830	44	13	40623	263	28	0	25	0	55	10	225	15802	257	401	189	75645	126543	887	97	10881	7336	33212	74986	43	29883	54004	15823	35654	81325	22179	14022	214	14887	126685	1670	6431	24846	44450	5396	97	91	18077	32375	5400	23	40654	55	92619	57173	57990	107299	3513	19843	95	10	3241	74353	29	68	232107	15	797	6548	16180	66268	42	134	49	1239	20701	12453	138257	51326	40984	28	84561	26	56361	125	142	224	77	655	157	94337	48712	43	41197	8756	117235	548	5293	13735	7809	35123	393	86545	5775	98234	40861	81605	40511	32998
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans	169	305	256	135	770	274	4452	0	3611	99	50	4375	937	812	157	24787	0	37	0	26	788	2150	915	615	1613	0	479	996	298	12	559	137	62	2064	462	283	97	296	799	85	449	335	101	933	3551	319	499	393	28231	106	443	183	2176	256	431	1263	671	829	308	1511	221	453	0	377	352	0	8206	772	168	383	622	89	0	7592	1598	38	2090	594	133	32	88	146	61	466	1505	193	542	64	214	357	321	669	673	4965	205	603	9910	299	120	953	770	161	373	21	1648	1121	6271	59	180	25631	313	348	2433	302	70	880	23657	36	347	1743	1974	62	59447	135	35	10409	674	276	0	104	42	186	41	1475	345	448	21295	467	170	342	620	624	20500	12	230	31	416	287	72	1956	334	206	351	29	2350	248	121	438	667	190	572	272	1422	69	460	8384	102	692	21	1810	75209	421	9367	74	355	240	78	5774	109	20262	6429	550	36	50	3365	2390	189	684	146	92	1374	0	56	4980	696	1345	164	33719	32	271	107	797	32497	415	197	235	150	1075	94	115	279	357	331	80	1258	223	1750	348	764	1434	308	409
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_sp001304995	0	26	10	0	37	0	104	298	41	0	339	71	50	87413	0	761	0	376	17	323	0	78	0	0	0	0	24	0	0	0	0	0	0	72	27	26	129	30	22	21641	0	28918	18	22	20	0	0	77	804	21	692	26	21	11344	0	28	20	476	14	178259	0	14	0	0	10646	0	186	0	68	0	18	19529	0	401	94	16	132	12	0	30	0	0	13	0	0	26	87	0	99	0	30	0	54	212	0	0	294	0	71	0	0	27	0	75	27029	0	331	0	0	724	305	33	32	0	0	0	531	0	15553	61	95852	0	1848	0	0	419	21	48	0	185745	0	0	0	2293	0	84	970	0	0	0	0	21211	659	13	0	0	0	76	0	0	10	22	0	0	1005	103023	0	0	61913	39904	29	187	0	113	0	248	0	41	0	37	1862	14	293	16	0	15	10605	170	100	971	169	0	0	0	110	58	0	14	0	0	101	35	20	113	29	68	0	985	0	9777	0	17	1124	0	0	14	24	2752	16	33	0	0	0	70	43606	0	18956	0	26	45	0	16
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__MGYG000001862	0	0	0	0	0	0	33	0	148	0	0	23	19	127	0	589	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	19	0	36	0	0	0	0	0	0	624	0	0	0	0	13	0	0	0	342	11	223	0	0	0	0	16	0	55	0	0	0	0	185	0	96	32	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	204	0	0	0	0	0	0	0	71	0	114	0	0	320	323	0	0	0	0	0	336	0	64	41	101	0	1041	0	0	262	16	0	0	69	0	0	0	1386	0	0	316	0	0	0	0	15	536	0	0	0	0	0	0	0	0	0	0	0	10067	56	0	0	171	31	0	0	0	0	0	212	0	0	0	16	1954	0	109	0	0	565	0	109	0	201	96	0	0	0	34	87	0	0	0	0	0	0	17	139	0	17	0	341	0	12	0	0	337	0	0	11	0	0	0	13	0	0	0	0	57	0	72	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__MGYG000002623	142	15	112	0	269	0	167	0	82	127	19	805	75	259	0	1053	0	0	0	0	0	144	0	44	108	0	0	0	0	0	0	0	36	48	14	118	234	27	165	40	281	172	88	0	0	910	0	51	788	32	0	206	205	132	32	1697	52	866	0	526	568	474	0	135	142	0	146	0	0	0	506	347	0	102	191	32	27	0	0	94	73	140	0	365	0	15	278	0	45	22	21	118	184	148	0	480	250	38	38	29	96	0	13	34	494	0	250	260	0	1233	243	60	0	19	0	0	708	0	39	102	677	0	1769	64	0	215	35	47	0	370	11	58	328	953	132	0	845	390	0	221	12	50	664	14	0	0	0	18	568	896	32	0	109	0	870	1695	65	16	693	73	58	17	232	0	48	207	0	704	12	201	1932	84	635	0	0	224	119	57	128	462	152	0	0	0	75	119	0	512	16	0	99	0	81	148	14	51	403	980	21	317	0	206	476	161	34	0	181	335	0	24	539	127	201	0	230	484	149	118	45	172	108	12
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__MGYG000002791	0	0	0	0	0	0	81	0	30	15	0	22	0	428	12	187	0	0	0	0	0	119	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	87	0	77	13	0	0	0	0	0	303	0	0	0	0	33	0	0	0	7804	0	777	0	0	0	0	32	0	26	0	0	0	0	94	0	76	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	25	0	0	106	0	33	0	0	15	0	0	125	0	32	30	0	287	3652	0	30	0	0	0	89	0	11	11	168	0	291	0	0	32	0	0	0	564	0	0	0	39644	46	16	142	0	0	0	0	46	76	0	0	0	0	0	0	0	10	0	0	0	451	314	0	0	305	110	0	0	0	0	0	48	0	0	0	19	557	0	96	18	46	14	34	19	0	65	42	0	0	0	15	19	0	0	0	0	0	0	15	21	0	20	0	135	56	24	0	0	129	0	0	16	0	18	0	0	0	0	0	0	218	0	82	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__MGYG000003647	73	35	201	0	151	0	281	78	30	0	22	186	32	148	48	713	0	24	0	191	0	145	32	110	27	0	688	0	0	150	52	73	17	185	85	0	285	195	21	145	55	19	83	419	49	193	11	929	249	54	54	186	23	28	61	231	135	214	84	339	227	96	0	28	61	0	119	0	464	0	40	124	0	49	72	115	16	0	23	12	34	140	21	0	28	60	145	163	30	56	58	0	0	43	18	89	296	0	151	83	55	116	0	60	151	54	312	180	0	535	74	12	34	0	0	59	151	56	41	13	249	30	1515	88	85	81	0	49	0	145	0	29	0	178	121	26	247	0	198	116	30	142	74	40	0	104	15	65	424	158	152	243	45	0	315	218	0	0	39	22	56	122	328	45	17	1075	10	0	48	83	626	109	261	67	0	11	149	56	11	83	42	21	35	30	16	99	84	104	0	0	207	11	27	133	77	0	35	257	0	43	32	0	486	54	0	0	39	15	149	33	26	62	163	38	204	57	170	603	39	127	143	107
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__MGYG000004718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__HGM11808|s__HGM11808_sp900757025	3824	2862	485	0	7957	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	14	53	5455	0	2000	0	0	0	0	0	3736	10	945	1296	15	152	8280	719	50	0	1070	0	0	11	18	23	0	10452	6306	965	0	1135	829	0	3324	0	2948	4820	0	14	0	0	0	0	58	0	0	146	7234	0	0	0	0	0	192	718	0	798	0	2979	2333	0	0	2196	0	26	16	0	0	24	0	0	0	0	868	0	67	0	0	0	0	0	1434	1175	0	0	0	0	0	0	0	0	20	0	0	0	0	2484	2489	0	0	0	0	0	0	0	0	5260	0	0	0	0	0	0	1020	0	0	0	0	0	726	0	0	0	0	186	2546	0	134	0	0	20	91	0	0	189	1345	32	0	0	2683	0	793	0	803	0	0	0	0	21	0	0	0	4619	0	857	0	0	96	0	0	1916	0	4301	0	0	0	12	929	259	162	0	5180	0	2136	0	1145	0	0	0	1733	1852	0	0	0	0	11	0	0	0	1532	395	472	1920	41	214	445	2550	416	401	0	3269
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__HGM11808|s__MGYG000004870	231	22	10	0	35	0	0	0	1237	1206	108	2501	0	0	1362	701	0	0	0	0	715	2178	34	10	437	0	0	0	0	0	1529	12	284	0	400	1035	189	1694	73	0	26	0	429	32	0	6452	0	1535	2399	12	705	15	102	0	819	5069	44	27	0	2845	0	1511	0	106	463	0	2167	2528	813	0	31	979	0	0	28	0	2947	2528	128	1496	0	329	364	609	1215	0	658	0	81	63	2227	35	4289	0	0	757	987	0	0	271	0	1237	0	27	527	269	3241	13	0	628	0	0	0	152	0	0	0	22	2046	2328	10039	0	1465	0	0	4745	1822	3272	0	0	0	0	947	3855	1476	712	1298	20	0	116	0	352	0	0	14	11	731	0	580	1921	0	0	820	0	0	71	0	0	0	134	2445	354	2172	127	32	543	0	563	297	463	1506	928	1250	0	4840	0	0	559	383	41	0	103	0	38	137	1876	53	1638	242	0	0	0	806	0	1895	0	0	730	0	1394	63	17	0	553	20	36	523	79	860	1331	1586	3130	79	2140	1525	0	0	575	0	2042	1477	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__UMGS1670|s__MGYG000002626	11	0	0	0	55	0	38	0	0	23	32	92	0	68	0	135	20	0	0	0	14	80	0	0	0	0	0	11	0	0	18	17	0	20	0	23	0	18	43	15	0	0	28	0	0	23	0	11	18778	0	13	0	18	0	11	34	0	108	0	32	0	11	0	2456	0	0	20	11	0	0	13	26	0	31	16	0	29	14578	0	38	0	10	0	0	0	0	66	59	10337	0	59	16	17573	37	11	0	88	1061	12	0	0	15	0	0	39	0	76	40	0	135	47	26	56	49	0	0	40	0	74	15	0	0	268	0	0	50	25	22	0	0	139	0	0	11	26	33	122	0	0	0	10	22	204	12	0	0	0	0	0	24	14	0	0	0	51	0	11	0	0	10	50	27	14	13	0	57	0	23	0	24	189	16	53	0	0	14	12	20	21	118	24	0	0	0	0	0	0	12	0	0	0	0	17	28	11	29	0	1673	108	15	0	22	358	0	0	0	0	0	0	13062	0	29	0	13	0	0	55	0	0	0	73	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__UMGS1670|s__UMGS1670_sp900546215	151	150	150	105	0	152	0	0	5501	810	20	0	0	0	36	0	0	0	0	0	416	1763	1014	0	450	96	273	1035	297	201	492	95	81	673	121	263	0	342	0	112	443	0	491	429	383	11138	202	1133	0	0	3069	903	15	29	472	0	652	491	0	26	0	136	0	338	270	0	1491	25	2334	0	942	663	0	0	384	0	1948	0	0	36	0	0	96	264	188	227	1138	28	475	0	4355	1237	0	15	969	765	0	233	10081	1086	71	56	147	0	0	610	0	317	0	0	0	0	391	703	0	145	0	0	68	453	1232	0	0	789	0	13563	0	0	0	30	31	3005	49	773	0	0	490	222068	0	0	488	511	0	35761	70	19	804	0	1099	44	0	0	0	0	40	219	905	19	17031	521	205	407	1500	0	0	0	0	10464	0	313	0	0	300	3829	0	0	582	212	93	0	0	0	351	0	0	71	0	1079	0	0	3375	0	412	0	413	1158	20	0	0	0	694	234	0	0	0	0	56	0	0	0	277	1158	358	266	4699	0	328	620	0	151	145	485
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__UMGS1670|s__UMGS1670_sp900548595	0	3402	0	0	18	0	0	0	0	0	12376	0	0	0	0	0	0	0	0	410	0	44	0	0	0	0	40	0	0	0	0	0	2943	0	817	0	0	0	0	0	0	11997	0	0	0	12	0	0	0	0	0	0	0	0	0	16	5291	7621	0	0	0	32	0	0	0	10	0	0	0	0	0	4181	0	2018	0	0	17	0	0	0	23	0	1150	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	17385	0	0	0	0	0	0	0	0	0	0	0	0	6575	0	0	39938	0	20	0	0	0	0	0	0	3143	0	0	0	0	13217	8255	16096	77	0	6928	0	9390	32056	0	0	0	0	6643	0	53	0	20895	0	0	0	0	19403	480	0	0	19442	14857	0	0	0	0	14009	45	6065	0	14461	0	0	0	0	0	1626	0	5117	24079	8481	19	4322	0	7069	0	0	0	0	2367	0	6455	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	1539	0	0	0	0	0	180	0	0	52	0	0	8327	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__UMGS1670|s__UMGS1670_sp900553995	14	0	1339	0	9394	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4923	0	0	0	0	2653	0	0	0	2541	0	0	0	0	0	0	0	0	2057	0	0	5667	0	12	21	15	0	0	0	1677	0	342	0	9216	0	0	0	14	3485	0	0	0	0	0	0	5908	0	0	0	23	0	0	0	0	0	0	2036	0	0	0	0	0	0	5312	0	0	38	411	0	0	0	0	394	0	0	0	0	0	0	0	0	0	31	0	0	125	0	10	0	0	0	5171	0	0	0	0	8686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2800	0	0	0	13033	0	0	0	4120	6947	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5344	69	0	0	0	0	0	3464	0	0	0	15	0	0	0	0	0	0	0	2249	0	2734	0	0	0	0	0	0	0	0	4265	0	0	0	0	0	3560	0	0	3382	2965	0	3807	0	0	0	1062	0	0	0	0	4693	0	0	0	0	0	3663
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__UMGS1670|s__UMGS1670_sp902406135	2724	90	10	0	41	414	16289	0	1530	5235	113	2554	1198	179	84	7751	0	26	0	0	20	6571	11	53	422	0	1672	41	103	0	4386	28	0	106	13	5571	200	6473	5317	2183	28	171	17432	12	76	102	0	86	205	21	293	24	5575	124	24	22	28	44	26	6960	12	1677	652	26	44	0	92	29	25	12	2472	18	10	38	44	10	1052	92	0	4419	41	3153	90	0	62	123	6550	0	5362	0	81	2531	87	36	90	26	814	33	1294	566	0	21	31	1130	121	126	21482	22267	0	8141	27	1981	60	100	49	0	545	0	133	0	0	802	106487	723	20	282	1876	0	170	53	38	11	2093	626	181	27	182	70	3016	72	14	1020	52	30	549	982	0	0	137	0	2969	19	26157	0	4608	63	26	0	257	36	40	13	303	14	10	16344	110	1321	14	7836	28499	267	253	16	136	0	0	482	32	202	18	658	27	0	22	24	0	17	490	0	156	24	9982	404	215	267	11	36	0	39	25	31	211	31	0	100	126	127	494	310	20	5368	57	3925	3831	26	414	6593	1022	54	11444	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__CAG-274|s__CAG-274_sp000432155	17	0	0	0	1044	0	43	0	0	0	2992	0	1193	0	23	0	0	0	0	0	304	0	0	0	0	74590	17	64	110	41516	0	444	0	2689	7931	73	13	37	0	0	21595	318	0	0	443	0	285	506	159	0	76	0	0	33	0	0	11	440	8848	0	0	0	0	0	0	0	0	0	570	0	36	125	0	121	0	0	0	18	0	23	88	0	30	132	0	0	95108	189	0	59	11	0	657	3296	0	0	641	0	0	0	0	0	2007	0	14	31158	17	58	50346	571	0	0	205	0	0	0	0	304	3074	0	2942	103	0	0	64	127	0	0	0	0	24	0	257	66	46377	470	3728	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	565	0	0	123	3945	152	32	0	0	111	11	584	0	0	0	0	111	23	566	2027	1791	0	0	0	2227	0	0	0	35600	0	0	0	0	11	128	0	137	0	201	0	254	0	0	10	348	29	0	167	1669	1048	0	0	0	13	11	117982	0	11	0	198	13	2120	38181	4650	0	1884	83	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__CAG-274|s__CAG-274_sp900545305	354	128	30	0	42924	0	186	0	0	0	53	0	0	0	26	579	0	0	555	0	5793	0	505	25	702	2781	3504	1139	5116	671	113	20907	0	95	530	37	0	175	985	305	1310	15469	12	0	0	0	22660	166310	5538	0	33	138	0	53	535	2140	13	21074	218	121	215	283	0	19	0	0	0	49	0	0	0	56	0	7185	0	277	123	35	95	39	0	0	74	0	18	155	3094	2337	44	0	135	464	550	157614	212	96	102	0	0	91	0	27	111	0	97	959	63	124	2093	27413	33	0	8401	0	0	0	0	14075	99	0	29703	0	0	329	0	5460	0	371	0	519	0	401	1562	541	1864	0	67908	0	0	0	141	0	0	34	267	0	0	34	159	83	24	0	14356	0	0	2258	38791	1330	0	11	195	10260	128	32	0	0	0	258	10481	28	18	96	692	2101	413	0	25503	0	11	0	939	0	0	422	0	0	2000	0	38	0	3746	0	6674	0	71	26349	74	0	0	11724	146	10332	0	79	0	0	40	1459	26	18	121	388	0	204	1116	154	0	66272	776	152	213	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__HGM11788|s__HGM11788_sp900760465	0	28	18	0	36	792	18	0	483	538	0	248	0	0	75	0	1246	135	0	18	304	816	219	531	307	576	15	905	9430	79	385	2488	13	0	17	22	0	234	322	1105	83	0	137	317	0	49	3410	19	275	25	11	30	68	10	12	217	1172	338	616	35	38	66	0	0	0	0	1081	306	781	0	0	257	0	198	0	14	110	100	80	68	71	0	0	21	0	170	245	0	69	55	221	133	67	32	54	36	643	234	10	43	811	716	0	19	69	81	80	70	0	0	0	0	0	112	0	63	0	0	107	125	0	30	119	1567	10	28	1203	658	1073	0	19	14	17	528	252	16	0	0	0	130	103	0	0	148	774	221	36	39	69	568	0	387	843	0	21	45	259	120	0	313	3715	0	11	67	30	3136	31	305	256	0	11	1743	163	0	0	260	0	11	268	81	16	0	19	0	581	33	0	413	0	0	75	0	1324	0	66	33	105	1460	966	192	64	2756	179	0	244	0	0	54	151	0	72	280	237	328	407	87	887	13	0	142	1656	21
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__MGYG000000286|s__MGYG000000286	0	15	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	51	0	0	24	25	0	57	0	497	0	0	0	0	0	11	0	0	0	0	0	106	0	0	0	17	0	0	237	0	56	0	0	0	89	0	0	0	0	0	0	0	93	79	19	0	0	15	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	10	0	0	21	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	15	0	21	0	0	0	0	0	0	0	0	209	0	0	0	0	0	48	10	17	0	0	0	25	0	12	23	0	0	11	16	0	0	11	0	0	0	0	18	303	26	25	0	0	0	0	18	0	0	0	22	1257	0	17	15	0	0	21	14	38	0	0	14	0	0	0	22	25	0	0	0	0	0	0	917	22	0	0	0	0	0	0	0	0	51	20	0	22	0	0	0	0	0	0	0	22	24	113	0	0	0	0	0	0	0	0	0	0	0	1180	0	0	14	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__CAG-274|g__MGYG000004067|s__MGYG000004067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
